transaction_id,amount_usd,hour_of_day,txn_velocity_1h,account_age_days,failed_logins_7d,chargebacks_90d,country_mismatch,is_international,device_risk_score,ip_risk_score,merchant_risk_score,fraud
2371,59.32,10,1,2632,0,1,0,0,53.8,16.5,38.2,0
2372,90.01,1,1,723,1,0,0,0,10.8,68.7,63.5,0
2373,11.09,18,3,351,0,0,0,1,64.0,0.2,40.7,0
2374,22.24,4,0,43,0,1,0,0,4.4,1.4,34.7,0
2375,65.44,14,1,3519,0,0,0,0,24.2,0.0,41.6,0
2376,35.63,12,0,483,1,1,0,0,9.5,0.0,28.0,0
2377,15.49,7,3,2064,0,0,0,0,1.9,5.5,26.6,0
2378,23.08,3,1,3390,0,0,0,0,33.7,33.9,5.0,0
2379,14.46,2,2,3110,0,0,0,0,39.3,24.2,32.9,0
2380,9.13,4,2,978,0,0,0,0,11.1,14.2,42.8,0
2381,37.6,8,2,2007,2,0,1,0,33.8,0.0,12.0,0
2382,10.42,20,0,2830,0,0,0,0,23.9,11.4,35.3,0
2383,26.58,4,1,3007,1,0,0,0,36.7,48.2,26.7,0
2384,13.86,3,0,998,0,0,0,0,31.9,16.8,20.4,0
2385,41.2,9,0,26,0,0,0,0,32.8,26.6,50.7,0
2386,21.9,20,2,1226,0,0,0,0,54.5,0.0,0.0,0
2387,23.65,22,2,2877,0,0,0,0,7.0,0.4,24.6,0
2388,8.49,12,1,1990,0,0,0,1,37.1,17.8,51.7,0
2389,34.88,12,2,779,0,0,0,0,14.9,53.2,54.9,0
2390,20.38,3,1,1777,0,0,1,1,31.7,0.0,61.3,0
2391,15.27,10,1,1886,0,0,0,1,34.0,4.9,46.4,0
2392,40.2,20,1,1076,0,1,0,0,18.5,42.7,6.3,0
2393,59.2,22,1,1369,0,0,0,0,21.9,20.7,39.8,0
2394,109.85,4,0,2677,0,0,0,0,56.1,19.4,52.1,0
2395,33.48,10,1,860,0,0,0,0,33.3,19.6,12.3,0
2396,34.55,1,2,2895,0,0,0,0,19.2,24.4,27.8,0
2397,13.61,5,1,778,0,0,0,1,31.1,4.7,26.2,0
2398,16.81,23,0,1493,1,0,0,0,29.4,47.0,42.1,0
2399,72.72,4,1,1984,1,0,0,0,64.8,26.6,15.2,0
2400,20.19,10,0,1075,0,0,0,0,38.3,22.1,9.3,0
2401,122.32,6,0,1870,0,0,0,0,24.5,16.1,32.8,0
2402,10.84,18,0,1056,0,0,0,0,11.0,0.0,23.6,0
2403,25.75,19,1,2720,3,0,0,0,17.5,12.8,44.1,0
2404,25.13,15,1,1055,1,0,0,0,9.1,3.7,19.9,0
2405,17.18,5,1,1047,0,0,0,0,13.7,15.4,13.0,0
2406,23.03,17,1,843,1,0,0,0,0.0,15.2,13.9,0
2407,25.26,13,3,926,0,0,0,0,21.9,25.8,8.7,0
2408,33.73,8,2,1142,2,0,0,0,0.0,40.1,55.7,0
2409,27.51,20,1,3424,0,0,1,1,23.1,20.6,23.0,0
2410,67.45,5,2,1885,1,0,0,0,14.2,14.6,9.5,0
2411,215.36,12,1,2492,1,0,0,0,62.0,50.4,21.4,0
2412,53.57,11,2,54,0,1,0,0,23.3,39.1,31.5,0
2413,40.7,14,0,3246,0,0,0,1,23.0,29.7,27.1,0
2414,13.47,14,0,766,0,0,0,1,30.7,32.0,22.9,0
2415,19.23,8,1,543,1,0,0,0,0.0,9.5,39.6,0
2416,7.67,18,1,2275,0,0,0,0,20.6,19.6,59.6,0
2417,43.8,14,2,3288,0,0,0,1,29.7,8.7,63.5,0
2418,9.14,15,0,70,0,0,0,0,0.5,15.7,8.0,0
2419,51.39,14,3,2949,0,0,0,0,29.4,4.4,36.8,0
2420,16.32,12,1,1784,2,0,0,0,2.9,43.6,32.2,0
2421,,15,3,105,0,0,0,0,24.2,12.1,40.8,0
2422,45.31,22,2,2900,2,0,0,0,2.0,43.8,57.3,0
2423,6.63,21,0,2244,2,0,0,0,37.7,18.1,3.7,0
2424,15.86,8,2,1175,0,0,0,1,19.0,10.7,45.6,0
2425,39.88,14,0,2417,0,0,0,0,0.0,0.0,3.7,0
2426,43.92,2,2,2486,0,0,0,0,41.7,4.0,39.1,0
2427,56.76,15,2,920,1,0,0,0,33.2,47.1,28.8,1
2428,22.79,23,1,1401,1,0,0,0,17.5,33.2,38.1,0
2429,27.82,5,1,3284,0,0,0,0,13.8,11.9,44.3,0
2430,124.92,16,2,2521,0,0,0,1,1.9,22.5,27.6,0
2431,35.14,4,1,1725,0,0,0,1,29.5,49.8,5.5,0
2432,57.85,15,2,2896,0,0,0,0,4.1,20.3,12.8,0
2433,24.27,3,0,1634,0,0,1,0,16.2,6.7,36.8,0
2434,8.99,2,0,205,0,0,0,0,40.5,19.4,43.4,0
2435,43.52,5,1,3199,0,0,0,0,6.2,,45.4,0
2436,46.36,18,5,1134,0,0,1,0,13.2,32.0,18.6,0
2437,63.72,23,1,912,0,1,0,0,7.8,14.3,14.5,0
2438,14.59,14,1,3223,1,0,0,0,7.9,30.1,29.0,0
2439,17.03,9,1,1798,0,0,0,1,77.9,27.0,48.0,0
2440,5.32,13,1,239,0,0,0,0,38.6,0.0,18.4,0
2441,46.93,20,2,3297,0,1,0,0,9.4,15.3,9.5,0
2442,57.44,13,0,1829,1,0,0,0,19.2,17.6,13.2,0
2443,17.5,3,1,3637,0,0,0,0,25.7,9.5,35.1,0
2444,21.06,6,2,3025,0,1,0,0,56.0,24.3,34.6,0
2445,25.23,15,1,2477,0,0,0,0,29.3,13.0,25.3,0
2446,106.94,7,0,331,1,0,0,0,14.4,27.6,35.4,0
2447,61.9,10,1,1907,0,0,0,0,28.3,17.6,0.0,0
2448,74.59,13,1,2800,1,0,0,0,25.0,14.1,24.1,0
2449,26.64,18,0,2044,0,0,0,0,44.8,16.9,,0
2450,20.99,6,2,1810,1,0,0,0,4.5,13.6,50.6,0
2451,72.3,19,0,2956,0,0,0,0,28.0,44.0,20.9,0
2452,7.95,19,0,3433,1,1,0,0,35.5,0.0,10.3,0
2453,45.15,7,1,353,2,0,0,1,70.2,1.8,46.6,0
2454,10.59,18,2,684,1,0,0,0,5.6,8.1,62.9,0
2455,56.15,6,1,782,0,0,0,0,10.4,27.7,57.9,0
2456,44.98,0,0,526,1,1,0,0,11.6,28.7,12.8,0
2457,14.71,8,1,3102,0,0,0,0,18.0,9.3,33.8,0
2458,35.68,4,0,962,1,0,0,0,13.5,56.1,13.5,0
2459,12.09,13,1,1749,2,0,0,0,16.6,34.0,32.6,0
2460,12.94,22,0,167,0,0,0,0,7.1,42.7,8.3,0
2461,21.83,10,5,2611,0,0,0,0,19.7,4.7,30.7,0
2462,16.27,0,2,1821,0,0,0,1,39.2,3.5,57.3,0
2463,65.92,17,2,920,0,0,0,1,59.7,9.6,54.1,0
2464,158.7,19,2,62,0,0,0,0,35.0,42.5,12.9,0
2465,29.98,0,1,3222,0,0,0,1,13.9,54.3,37.8,0
2466,29.77,14,1,627,1,0,0,0,31.2,,44.8,0
2467,54.22,20,2,2632,1,0,0,0,40.1,0.0,73.0,0
2468,23.11,21,4,2715,2,0,0,1,22.9,44.2,36.9,0
2469,42.76,17,1,39,1,1,0,1,0.0,31.1,13.6,0
2470,6.62,11,3,271,0,0,0,0,25.6,4.2,20.4,0
2471,17.08,20,1,1739,0,0,0,1,32.8,0.0,44.8,0
2472,8.66,2,0,1240,0,0,0,0,0.0,18.4,54.9,0
2473,6.44,14,0,969,0,0,0,0,25.3,21.5,0.0,0
2474,63.51,11,0,2552,0,0,0,1,18.3,19.5,23.4,0
2475,23.3,5,0,118,1,0,0,0,11.4,31.5,7.3,0
2476,104.03,18,1,2247,0,0,0,0,29.7,2.0,59.2,0
2477,98.86,13,0,1491,1,0,0,0,27.8,15.9,47.1,0
2478,28.18,3,2,1138,0,0,0,0,25.4,8.5,36.9,0
2479,21.24,1,4,1511,0,0,0,1,37.3,0.0,47.9,0
2480,16.2,7,1,1838,1,0,0,0,51.5,17.1,62.4,0
2481,4.2,8,3,3133,1,0,0,1,3.4,45.5,28.3,0
2482,19.32,7,1,2565,0,0,0,1,10.2,2.1,34.1,0
2483,23.78,23,1,2888,0,0,0,0,33.7,31.6,18.6,0
2484,17.27,21,0,2931,0,0,0,1,56.9,31.6,94.4,0
2485,13.6,16,2,40,1,1,0,0,25.5,8.0,77.1,1
2486,27.59,7,1,220,0,0,0,0,13.0,5.8,56.9,0
2487,21.99,13,2,2210,0,0,1,0,32.3,21.3,14.8,0
2488,32.95,0,1,324,0,0,0,1,28.0,15.7,34.0,0
2489,13.41,10,4,847,0,0,0,0,5.3,2.6,41.8,0
2490,132.87,21,3,990,0,0,0,0,41.5,3.1,35.7,0
2491,45.5,0,1,1094,0,0,0,0,34.2,20.8,27.8,0
2492,25.94,23,1,1257,0,0,0,0,21.7,15.9,24.6,0
2493,15.77,15,2,582,0,0,0,0,26.0,23.2,19.6,0
2494,13.6,17,2,3024,0,0,0,0,25.5,1.2,27.2,0
2495,55.38,2,2,872,0,0,0,1,12.5,8.4,45.4,0
2496,21.24,2,2,2383,0,0,0,0,22.5,7.8,48.2,0
2497,30.66,17,1,3225,1,0,0,1,0.0,5.8,60.0,0
2498,41.0,14,0,2833,0,0,0,0,45.4,25.4,17.1,0
2499,19.09,3,1,1207,0,0,0,1,53.0,41.2,34.9,0
2500,36.14,21,0,413,1,0,0,0,47.3,11.5,9.0,0
2501,6.66,9,1,2030,0,0,0,0,35.6,9.2,9.5,0
2502,13.64,18,2,2437,1,0,0,0,34.2,30.4,,0
2503,6.29,7,1,1892,0,0,0,1,0.0,20.6,41.8,0
2504,21.21,20,2,1371,0,0,0,0,31.8,0.0,25.7,0
2505,20.94,4,1,3245,0,0,0,0,2.4,42.8,0.0,0
2506,119.48,9,0,1633,1,1,0,0,30.1,0.0,47.6,0
2507,15.68,19,1,3101,0,0,0,1,2.3,11.9,67.0,0
2508,32.89,23,0,685,0,0,0,0,0.0,43.0,21.3,0
2509,40.81,14,1,1364,0,0,0,0,9.4,17.2,38.7,0
2510,89.08,2,1,1000,0,0,0,0,29.8,40.1,37.9,1
2511,41.98,13,0,3632,0,0,0,1,13.3,50.3,47.2,0
2512,52.87,12,1,2079,0,0,0,0,0.0,22.3,17.4,0
2513,121.92,11,3,2365,0,0,0,1,23.7,35.6,0.1,0
2514,7.66,21,1,633,1,0,0,0,38.9,11.7,3.5,0
2515,18.34,13,1,405,3,0,0,1,28.2,11.0,52.9,0
2516,21.52,19,0,872,0,1,0,0,16.1,12.8,51.9,0
2517,27.57,13,1,2844,0,0,0,1,47.5,18.1,7.8,0
2518,17.52,11,0,843,0,0,0,0,33.1,6.1,1.0,0
2519,68.14,2,0,2403,0,0,0,0,36.0,0.0,38.3,0
2520,17.7,12,0,2466,0,0,0,1,24.7,,13.9,0
2521,17.25,2,0,1263,0,0,0,0,27.7,20.8,26.8,0
2522,41.91,13,0,58,0,1,0,0,27.5,,48.5,0
2523,16.05,2,3,3083,1,0,0,0,30.0,34.6,25.0,0
2524,12.53,14,1,2543,0,0,0,1,24.4,24.3,41.4,0
2525,10.21,16,2,512,0,0,0,1,15.8,32.7,8.1,0
2526,25.96,1,1,203,2,0,1,0,36.8,1.5,57.1,1
2527,64.96,9,1,735,1,1,0,0,10.0,32.0,4.8,0
2528,54.36,14,1,1159,1,0,0,0,42.8,0.0,30.9,0
2529,41.21,6,1,294,0,0,0,0,40.1,0.0,42.7,0
2530,31.61,16,1,3449,0,0,0,0,25.3,4.3,0.0,0
2531,18.45,9,1,2582,0,0,0,0,20.1,0.0,0.0,0
2532,26.66,17,0,2137,0,0,0,1,40.7,18.6,42.4,0
2533,10.82,13,0,2461,1,0,0,0,62.2,16.1,21.2,0
2534,32.6,4,0,278,1,0,0,1,41.4,25.3,69.2,0
2535,63.88,13,1,3618,0,0,0,0,40.5,30.6,7.4,0
2536,7.87,10,1,1755,0,0,0,0,33.2,17.2,29.4,0
2537,82.43,3,1,2543,0,0,0,0,5.7,51.7,17.4,0
2538,5.13,11,0,1928,0,0,0,0,27.3,11.9,50.4,0
2539,15.47,21,3,574,0,0,0,1,30.4,6.1,72.4,0
2540,12.15,16,2,1569,1,0,1,0,19.4,0.0,25.9,0
2541,16.18,6,3,235,0,0,0,0,44.7,15.5,8.5,0
2542,21.59,8,1,1049,0,0,0,0,47.8,19.7,46.1,0
2543,77.99,17,1,949,0,0,0,0,18.4,41.7,34.3,0
2544,12.83,21,2,1480,2,0,0,0,43.0,29.3,28.0,0
2545,13.69,16,2,400,1,0,0,1,49.6,20.7,,0
2546,15.82,12,0,1332,0,0,0,0,25.6,15.6,26.5,0
2547,18.4,9,1,2800,0,0,0,0,1.9,3.9,34.8,0
2548,17.12,12,1,847,1,0,0,1,5.9,17.1,57.3,0
2549,9.85,22,3,1841,2,0,0,0,0.0,15.4,40.1,0
2550,34.92,0,2,543,0,0,0,0,1.8,29.9,64.9,0
2551,25.63,10,0,779,1,0,0,0,34.8,51.2,25.8,0
2552,62.96,19,2,593,0,0,0,0,32.4,7.6,80.9,0
2553,76.4,14,1,1626,0,0,0,0,22.2,24.8,18.7,0
2554,8.2,10,0,1849,1,0,0,1,28.5,37.0,21.1,0
2555,100.18,11,2,2386,0,0,0,0,8.5,0.0,45.5,0
2556,42.9,3,0,2004,1,0,0,0,29.9,16.1,31.8,0
2557,78.48,11,0,3336,1,0,0,0,22.6,0.8,31.6,0
2558,26.5,4,0,3112,0,0,0,1,11.0,41.9,30.7,0
2559,47.85,10,1,517,0,0,0,0,1.1,39.7,15.7,0
2560,44.74,16,0,1606,1,0,0,0,29.8,20.4,0.5,0
2561,83.55,4,1,227,0,0,1,0,43.1,4.8,44.6,0
2562,17.54,13,2,318,3,0,0,1,40.5,36.4,14.2,0
2563,17.67,18,1,3021,2,0,0,0,28.9,54.3,28.2,0
2564,23.39,22,1,434,0,0,0,0,5.2,11.0,45.3,0
2565,84.49,22,1,1611,1,0,0,0,11.7,19.8,19.5,0
2566,97.18,5,1,1794,0,0,0,0,46.6,0.0,0.0,0
2567,11.79,16,1,3241,0,0,0,0,21.5,37.4,53.4,0
2568,44.2,21,1,47,0,0,0,0,26.5,12.7,27.0,0
2569,28.18,6,0,1330,0,0,0,1,8.2,7.4,50.0,0
2570,23.99,7,1,611,0,0,0,0,38.2,30.7,82.7,0
2571,44.54,3,0,860,0,0,0,1,28.3,2.6,23.1,0
2572,128.35,19,0,375,1,0,0,1,25.7,,60.1,0
2573,46.64,21,2,164,0,0,1,1,44.9,9.8,37.2,0
2574,20.24,2,1,1238,0,0,0,0,26.5,0.0,37.5,0
2575,17.68,11,1,1829,0,0,0,1,14.9,0.0,36.1,0
2576,43.85,16,1,2366,0,0,0,1,21.9,51.0,28.6,0
2577,36.18,21,0,2806,1,0,0,0,59.3,10.1,42.0,0
2578,72.82,12,0,451,1,0,0,0,28.5,26.5,16.1,0
2579,90.24,22,2,1330,0,0,0,0,24.4,14.7,62.9,0
2580,36.16,7,1,2112,1,0,0,0,26.2,39.4,30.7,0
2581,48.2,17,2,3402,0,0,1,0,0.0,15.6,31.1,0
2582,113.1,21,0,257,1,0,0,1,17.5,31.0,7.1,0
2583,83.96,15,0,2708,0,0,0,0,24.9,52.2,45.5,0
2584,14.47,10,1,3053,0,0,0,1,41.3,17.3,41.3,0
2585,9.49,6,2,1993,0,0,0,0,0.0,0.0,30.3,0
2586,10.0,22,1,1512,0,0,0,1,35.4,12.1,14.7,0
2587,7.31,9,1,3436,0,0,0,0,25.5,36.8,36.5,0
2588,40.62,6,2,290,1,0,0,0,19.6,26.7,27.4,0
2589,10.93,17,1,113,1,0,1,1,39.0,43.2,13.2,0
2590,51.34,0,3,498,1,0,0,0,54.2,0.3,30.5,0
2591,15.43,8,1,646,0,0,0,0,,1.7,47.9,0
2592,63.8,17,0,2773,1,0,1,0,38.4,11.4,30.5,0
2593,49.24,3,1,2570,0,0,0,1,22.7,,29.7,0
2594,33.67,7,2,1367,0,0,1,0,32.1,38.6,23.1,0
2595,42.55,1,0,2617,0,0,0,0,22.6,48.3,4.0,0
2596,10.55,12,2,704,2,0,0,0,0.0,22.5,47.6,0
2597,4.1,2,0,2911,0,0,0,0,32.5,26.3,27.4,0
2598,18.85,4,0,2748,0,0,0,0,32.2,11.5,58.2,0
2599,41.58,8,4,670,0,0,0,0,68.3,13.3,0.0,0
2600,10.22,18,0,981,1,0,0,0,15.0,0.0,0.0,0
2601,48.92,3,1,2009,0,0,0,0,42.1,19.5,0.0,0
2602,46.78,10,2,2471,0,0,0,0,24.1,38.2,0.0,0
2603,31.85,8,0,1510,1,0,0,0,47.9,5.1,43.9,0
2604,35.64,12,0,2603,1,0,0,0,11.4,15.1,46.4,0
2605,26.84,7,1,1630,1,0,0,1,45.4,37.8,24.4,0
2606,32.39,19,1,1637,1,0,0,0,22.3,56.2,82.1,0
2607,10.44,8,1,3236,1,0,0,0,24.0,6.8,57.5,0
2608,67.04,23,0,2582,0,0,1,0,28.9,0.8,28.7,0
2609,,22,2,704,0,0,0,0,57.4,30.7,16.8,0
2610,44.3,2,1,1959,0,0,1,0,4.3,0.0,24.7,0
2611,15.78,22,1,3274,0,0,0,1,0.0,26.9,45.5,0
2612,8.74,5,0,3130,1,0,0,0,34.8,0.0,42.1,0
2613,77.09,10,2,2636,1,0,1,0,41.8,25.7,6.7,0
2614,8.82,21,1,3236,0,0,0,0,23.3,9.7,37.3,0
2615,22.01,8,2,1618,0,0,1,0,35.4,8.5,19.1,0
2616,26.26,14,1,486,1,0,0,0,1.3,29.7,48.9,0
2617,35.05,10,1,1828,1,0,0,1,4.7,23.2,0.0,0
2618,37.3,16,0,2760,1,0,0,0,38.4,10.3,4.3,0
2619,28.28,18,1,468,1,0,0,0,0.0,8.4,33.2,0
2620,9.12,13,3,2569,0,0,0,0,5.8,0.0,41.0,0
2621,23.02,15,4,2564,1,0,1,0,22.5,23.9,54.1,0
2622,26.71,7,0,1625,1,0,0,0,45.3,31.5,16.9,0
2623,44.14,11,3,3033,0,0,0,0,7.4,47.8,15.6,0
2624,34.75,17,1,578,0,0,0,0,,9.5,41.6,0
2625,71.24,3,2,677,0,0,0,0,13.4,38.4,48.5,1
2626,56.29,16,0,2892,0,0,0,1,33.2,13.2,56.6,0
2627,10.34,4,0,3620,1,0,0,0,0.0,11.6,18.3,0
2628,30.32,16,2,1073,2,0,0,0,11.3,31.9,46.8,0
2629,40.92,8,2,986,0,0,0,0,10.7,46.6,39.1,0
2630,19.15,10,0,2270,1,0,0,0,43.2,21.6,0.0,0
2631,96.29,19,1,1790,0,0,0,0,29.1,0.0,49.2,0
2632,18.51,7,3,3633,0,0,1,0,26.0,0.0,47.0,0
2633,10.22,20,4,712,2,0,0,0,3.8,63.6,0.0,0
2634,6.95,15,2,1642,0,0,0,0,27.9,24.6,56.8,0
2635,19.8,3,1,2097,0,0,0,0,9.6,66.6,28.8,0
2636,19.88,16,0,775,0,1,1,0,21.6,41.9,21.7,0
2637,21.33,18,0,1805,0,0,0,0,15.1,7.8,35.6,0
2638,4.92,21,0,3255,0,0,0,0,19.9,10.8,20.3,0
2639,29.2,17,3,181,0,0,0,0,32.1,,46.5,0
2640,72.76,4,1,1862,1,0,0,1,18.7,5.2,0.0,0
2641,17.34,21,0,3436,0,0,0,0,22.7,25.6,18.8,0
2642,47.18,17,1,2163,0,0,0,0,25.7,4.6,0.0,0
2643,17.76,6,1,1344,0,0,0,1,40.4,30.0,41.1,0
2644,15.12,6,1,3025,0,0,0,0,49.0,37.8,46.0,0
2645,86.04,6,1,911,1,0,0,1,7.6,17.3,32.6,0
2646,52.5,10,0,2574,0,0,0,0,34.7,,41.5,0
2647,59.92,0,1,672,0,0,0,0,0.8,17.1,22.7,0
2648,191.67,8,2,3605,0,0,0,0,42.5,34.5,24.9,0
2649,29.75,8,2,726,1,0,0,0,33.6,45.5,17.6,0
2650,29.38,22,1,512,0,1,0,0,20.8,23.7,32.0,0
2651,33.44,13,1,3101,0,0,0,1,50.9,41.2,21.8,0
2652,94.47,7,3,618,0,0,1,0,43.0,41.4,39.1,0
2653,63.8,5,0,2507,0,0,1,1,1.6,12.4,62.7,0
2654,14.68,6,3,3179,0,0,1,0,23.7,32.1,54.8,0
2655,15.52,11,1,3228,0,0,0,0,40.1,44.2,27.1,0
2656,40.43,9,1,2639,1,0,0,0,26.7,24.6,47.3,0
2657,44.94,3,1,3121,1,0,1,0,45.9,9.7,66.2,0
2658,43.63,6,1,2281,0,0,0,0,23.6,0.0,59.2,0
2659,46.51,23,0,3490,0,0,0,1,65.0,27.5,23.2,0
2660,25.72,15,0,3019,1,0,1,0,13.0,34.7,3.7,0
2661,49.08,7,2,1986,0,0,1,0,18.2,10.6,44.1,0
2662,50.18,21,0,542,0,0,0,0,48.7,28.2,27.3,0
2663,14.65,5,3,934,0,0,0,0,11.0,16.8,25.8,0
2664,10.96,18,0,2978,0,0,0,0,34.0,22.3,52.0,0
2665,36.22,15,3,1046,0,0,0,0,13.6,46.5,26.3,0
2666,21.6,21,2,2731,0,0,0,0,0.0,0.0,37.0,0
2667,9.47,9,2,1075,0,0,0,0,14.6,38.0,31.8,0
2668,55.68,3,0,788,0,0,0,0,11.2,57.0,16.0,0
2669,41.99,10,1,590,0,0,0,0,29.2,8.3,39.8,0
2670,91.45,9,2,793,1,1,0,1,34.3,42.2,11.7,0
2671,28.71,20,3,1558,0,0,0,1,25.5,25.2,29.8,0
2672,31.83,5,1,508,1,0,0,1,30.8,7.3,37.1,0
2673,9.44,23,1,1073,0,0,0,0,38.3,22.0,11.1,0
2674,92.62,19,1,1419,1,1,0,0,35.6,11.6,30.5,0
2675,49.07,15,0,723,0,0,0,0,26.9,0.0,23.2,0
2676,61.24,7,1,1053,1,0,0,0,14.7,45.4,1.9,0
2677,24.5,7,2,2082,0,0,0,0,25.8,29.0,40.5,0
2678,28.52,5,2,2720,1,0,0,0,11.0,0.0,49.8,0
2679,38.86,4,1,2229,0,0,0,0,28.6,46.5,33.9,0
2680,16.29,11,1,1945,0,0,0,0,36.9,3.1,17.5,0
2681,16.03,13,0,2527,0,0,0,0,55.3,1.5,29.5,0
2682,147.49,19,2,2116,0,0,1,0,36.2,16.1,21.7,0
2683,39.21,16,0,2525,2,0,0,0,11.5,23.2,46.2,0
2684,17.14,1,1,2550,1,0,0,0,39.0,31.8,33.5,0
2685,9.52,23,3,252,0,0,0,0,0.0,26.0,32.0,0
2686,11.59,7,0,1678,0,0,0,1,21.9,11.5,38.7,0
2687,38.66,5,1,1776,1,0,1,1,34.5,17.4,41.2,0
2688,13.8,8,1,1396,1,0,0,0,48.4,21.6,23.4,0
2689,12.47,1,0,3273,0,0,0,0,25.4,22.8,56.1,0
2690,25.07,3,0,2830,0,0,0,0,26.0,43.0,36.0,0
2691,39.53,3,2,273,0,0,0,0,30.9,14.5,43.5,0
2692,82.82,6,0,756,0,0,0,0,53.3,1.7,8.4,0
2693,15.36,17,0,2019,0,0,0,1,34.5,42.7,12.0,0
2694,16.95,9,2,1599,0,0,0,0,22.3,19.7,0.0,0
2695,39.78,17,0,1810,0,0,0,0,,25.5,45.9,0
2696,20.07,22,0,1175,2,0,0,0,44.1,7.6,35.4,0
2697,57.85,22,3,497,0,0,0,0,37.7,9.5,60.8,0
2698,20.35,19,0,1183,1,0,0,0,20.4,0.0,39.3,0
2699,10.2,17,1,11,1,0,0,0,22.6,17.1,45.5,0
2700,16.71,13,2,231,1,0,0,0,44.9,43.3,26.1,0
2701,8.52,1,1,1271,0,0,0,1,16.4,14.4,23.9,0
2702,19.31,21,1,863,0,0,0,1,21.5,11.3,18.2,0
2703,43.38,9,0,2712,0,0,0,0,0.0,13.4,3.0,0
2704,30.77,12,1,1078,1,0,0,0,28.5,26.2,30.2,0
2705,26.87,10,3,156,0,0,0,0,32.9,40.0,35.2,0
2706,10.6,11,1,265,0,0,0,0,19.2,16.1,60.4,0
2707,16.05,20,0,3566,1,0,0,0,45.8,42.1,,0
2708,,20,2,119,0,0,0,0,31.9,9.5,5.3,0
2709,35.92,3,2,2950,0,0,0,1,15.1,12.8,49.5,0
2710,222.68,21,2,3220,0,0,0,0,17.1,0.0,24.3,0
2711,17.01,18,3,3214,1,0,1,1,44.0,0.0,36.5,0
2712,62.56,13,1,3629,0,0,0,0,69.0,27.6,20.8,0
2713,11.68,2,0,1542,0,0,0,0,27.3,0.0,1.7,0
2714,12.83,4,3,3581,2,0,0,0,1.4,12.9,8.1,0
2715,6.06,20,3,3380,1,0,0,1,24.9,36.3,55.0,0
2716,15.69,13,0,2337,1,0,0,0,12.6,0.0,48.3,0
2717,67.62,7,0,1662,0,0,0,0,15.5,5.2,58.0,0
2718,28.78,1,1,716,1,0,0,0,27.6,2.8,47.6,0
2719,77.71,0,0,2606,1,0,1,0,26.3,0.0,5.3,0
2720,19.63,23,1,2525,1,0,0,0,0.0,5.9,12.9,0
2721,68.66,22,0,3083,0,0,1,0,9.1,39.2,7.7,0
2722,18.75,9,1,1172,2,0,0,0,27.0,11.1,24.8,0
2723,59.45,14,1,1332,0,0,0,0,50.9,0.0,0.0,0
2724,108.08,15,2,1290,1,0,0,0,43.7,4.5,30.1,0
2725,24.35,1,3,750,1,0,0,0,37.2,20.3,19.7,0
2726,9.93,6,3,1580,1,0,0,0,34.6,0.0,53.2,0
2727,127.1,10,1,1945,0,0,0,0,55.0,44.6,2.9,0
2728,14.57,11,1,1743,0,0,0,0,34.0,28.4,57.4,0
2729,18.59,5,1,2414,0,0,0,0,15.1,40.6,21.1,0
2730,22.79,22,3,27,0,0,0,1,53.2,35.8,24.7,0
2731,60.74,22,0,1180,0,0,0,0,39.0,25.8,19.4,0
2732,50.73,20,1,2293,0,0,0,0,8.2,39.6,35.4,0
2733,49.36,18,2,698,0,0,0,0,17.5,32.9,32.8,0
2734,23.48,14,3,3452,2,0,0,0,14.1,29.5,74.1,0
2735,25.05,0,0,3458,2,0,0,0,12.6,33.7,0.0,0
2736,56.45,23,1,2151,1,0,0,1,13.0,0.0,22.6,0
2737,110.98,6,5,2065,0,0,0,0,10.2,29.7,34.1,0
2738,10.79,11,2,2261,0,0,0,0,15.1,23.8,41.6,0
2739,79.93,10,0,423,0,0,0,0,52.8,29.1,39.0,0
2740,63.58,16,1,2648,0,0,0,0,42.3,0.0,24.0,0
2741,49.94,23,2,1106,0,0,0,0,30.8,34.5,41.3,0
2742,16.88,13,0,2912,0,0,0,0,12.0,37.0,55.9,0
2743,31.99,2,1,2887,0,0,0,0,18.4,13.2,20.6,0
2744,40.42,13,1,2186,0,0,0,1,27.5,21.4,39.8,0
2745,17.77,17,1,1296,0,0,0,1,0.0,67.1,14.6,0
2746,76.39,6,1,2962,0,1,0,0,4.3,46.9,42.7,0
2747,20.42,14,1,1578,0,0,0,0,56.2,0.0,7.7,0
2748,102.03,0,0,2337,0,0,0,0,46.2,2.1,49.9,0
2749,9.01,23,1,1373,0,0,0,1,20.3,8.5,0.0,0
2750,9.95,5,0,724,1,0,0,1,31.5,6.8,10.9,0
2751,6.56,21,3,2250,0,1,0,0,27.4,10.9,64.9,0
2752,52.83,10,1,2202,1,0,1,1,31.9,9.6,29.2,0
2753,14.47,6,2,1767,0,0,0,0,10.7,28.6,22.5,0
2754,15.47,3,0,1250,0,0,0,1,21.6,18.2,59.1,1
2755,61.91,20,1,1309,0,0,0,1,12.3,17.4,61.3,0
2756,119.78,18,2,1341,0,0,0,0,31.9,12.9,35.2,0
2757,16.32,15,1,1504,0,0,0,0,3.6,15.6,14.3,0
2758,88.89,21,1,651,0,0,0,0,17.4,8.8,25.6,0
2759,45.93,20,0,1919,1,0,0,0,24.9,36.1,5.6,0
2760,29.47,9,2,3639,0,1,0,0,25.5,22.3,34.1,0
2761,11.42,6,0,1249,0,0,0,1,15.2,14.7,31.5,0
